_id	id	fuel_id	phev_type	light_duty_fuel_configuration_id	light_duty_manufacturer_id	light_duty_category_id	model	model_year	photo_url	electric_range	total_range	transmission_type	engine_type	engine_size	engine_cylinder_count	engine_description	notes	manufacturer_name	manufacturer_url	fuel_code	fuel_name	light_duty_fuel_configuration_name	category_name	alternative_fuel_economy_combined	conventional_fuel_economy_combined	fuel_economy_estimated_by_manufacturer	drivetrain	charging_rate_level_2	charging_rate_dc_fast	charging_speed_level_1	charging_speed_level_2	charging_speed_dc_fast	battery_voltage	battery_capacity_amp_hours	battery_capacity_kwh	seating_capacity	alternative_fuel_economy_city	alternative_fuel_economy_highway	conventional_fuel_economy_city	conventional_fuel_economy_highway	light_duty_emission_certifications
656fa0ba00da217b6e1af8b7	10604	11		5.0	231	27	SRX FWD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10604/2013_Cadillac_SRX.jpg?961e30f8d5			Auto		3.6L	6.0			Cadillac	http://www.cadillac.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	13	19	17	27	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8b8	10571	11		5.0	215	25	Avalanche 1500 2WD/ AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10571/2012_Chevy_Avalanche.jpg?3c5063af58			Auto		5.3L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	11	16	15	21	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8b9	10610	35		1.0	215	9	Cab Chassis 3500	2013				Auto	Diesel	6.6L	8.0			Chevrolet	http://www.chevrolet.com	BD	Biodiesel (B20)	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8ba	10618	11		5.0	215	27	Caprice Police Patrol & Detective Vehicle	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10618/2013_chevy_caprice_police.jpg?9f6334df18			Auto		3.6L	6.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8bb	10566	11		5.0	215	29	Captiva FWD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10566/2013_Chevy_Captiva.jpg?e2f66366b3			Auto		3.0L	4.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	12	17	17	24	[]
656fa0ba00da217b6e1af8bc	10565	11		5.0	215	29	Captiva FWD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10565/2013_Chevy_Captiva.jpg?e2f66366b3			Auto		2.4L	4.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	15	22	20	28	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8bd	10569	11		5.0	215	29	Equinox FWD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10569/2012_Chevy_Equinox.jpg?5d93d1b648			Auto		3.6L	6.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	13	22	17	24	[]
656fa0ba00da217b6e1af8be	10567	11		5.0	215	29	Equinox FWD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10567/2012_Chevy_Equinox.jpg?5d93d1b648			Auto		2.4L	4.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	15	22	22	32	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8bf	10587	11		5.0	215	9	Express 1500 2WD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10587/2013_chevy_express.jpg?7c3ea69cc0			Auto		5.3L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	10	13	13	18	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8c0	10613	3		1.0	215	9	Express 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10613/chevy_express.jpg?7c3ea69cc0			Auto	Diesel	6.0L	8.0			Chevrolet	http://www.chevrolet.com	CNG	CNG - Compressed Natural Gas	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8c1	10589	11		5.0	215	9	Express 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10589/chevy_express.jpg?7c3ea69cc0			Auto		4.8L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	8	12	11	17	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8c2	10592	11		5.0	215	9	Express 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10592/chevy_express.jpg?7c3ea69cc0			Auto		6.0L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	8	11	11	16	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8c3	10608	35		1.0	215	9	Express 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10608/chevy_express.jpg?7c3ea69cc0			Auto	Diesel	6.6L	8.0			Chevrolet	http://www.chevrolet.com	BD	Biodiesel (B20)	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8c4	10614	55		1.0	215	9	Express Cutaway	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10614/chev_express_cutaway.jpg?d55ff342d4			Auto	Vortec	6.0L	8.0			Chevrolet	http://www.chevrolet.com	LPG	Propane	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8c5	10621	11		5.0	215	9	Express Prisoner Transport Van	2013				Auto		4.8L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8c6	10564	11		5.0	215	27	Impala	2013				Auto		3.6L	6.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	13	22	18	30	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8c7	10619	11		5.0	215	27	Impala Police & Undercover Vehicle	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10619/2013_chevy_impala_police.jpg?387c0f5129			Auto		3.6L	6.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8c8	10593	45		9.0	215	25	Silverado C / K 1500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10593/2012_Chevy_Silverado_Hybrid.jpg?d3382f7e9f			Auto		6.0L	8.0			Chevrolet	http://www.chevrolet.com	HYBR	Hybrid Electric	Hybrid Electric	Pickup			False							nan	nan	nan	None			20	23	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8c9	10582	11		5.0	215	25	Silverado C / K 1500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10582/2012_Chevy_Silverado_Crew.jpg?b8842fec20			Auto		5.3L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	11	16	15	21	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8ca	10583	11		5.0	215	25	Silverado C / K 1500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10583/2012_Chevy_Silverado_Crew.jpg?b8842fec20			Auto		6.2L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	9	13	13	18	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8cb	10581	11		5.0	215	25	Silverado C / K 1500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10581/2012_Chevy_Silverado_Crew.jpg?b8842fec20			Auto		4.8L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	10	14	14	18	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8cc	10616	37		3.0	215	25	Silverado HD 2500 2WD / 4WD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10616/2013_chevy_silverado_2500.jpg?1d96590bd8			Auto		6.0L	8.0			Chevrolet	http://www.chevrolet.com	CNG_GSLN	CNG - Bi-fuel	Dual/Bi-Fueled	Pickup			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8cd	10606	35		1.0	215	25	Silverado HD 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10606/2013_chevy_silverado_2500.jpg?1d96590bd8			Auto	Diesel	6.6L	8.0			Chevrolet	http://www.chevrolet.com	BD	Biodiesel (B20)	Dedicated	Pickup			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8ce	10572	11		5.0	215	29	Suburban 1500 2WD/ AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10572/2013_chevy_suburban.jpg?5acbffe640			Auto		5.3L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	11	16	15	21	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8cf	10595	45		9.0	215	29	Tahoe 2WD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10595/2012_Chevy_Tahoe.jpg?9cc0fca744			Auto		6.0L	8.0			Chevrolet	http://www.chevrolet.com	HYBR	Hybrid Electric	Hybrid Electric	SUV			False							nan	nan	nan	None			20	23	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8d0	10620	11		5.0	215	29	Tahoe Police & Special Service Vehicle	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10620/2013_chevy_tahoe_police.jpg?74a0bcfe2f			Auto		5.3L	8.0			Chevrolet	http://www.chevrolet.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8d1	10562	57		9.0	215	27	Volt	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10562/2012_Chevy_Volt.jpg?480a274524			Auto		1.4L	4.0			Chevrolet	http://www.chevrolet.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None	101	93	35	40	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 57, 'name': 'Tier 2 Bin 2'}]
656fa0ba00da217b6e1af8d2	10475	11		5.0	223	27	200	2013				Auto		3.6 L	6.0			Chrysler	http://www.chrysler.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	14	21	19	29	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8d3	10476	11		5.0	223	27	300 FWD / AWD	2013				Auto		3.6 L	6.0			Chrysler	http://www.chrysler.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	14	23	19	31	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8d4	10477	11		5.0	223	9	Town & Country	2013				Auto		3.6L	6.0			Chrysler	http://www.chrysler.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	12	18	17	25	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8d5	10474	41		1.0	363	27	CODA	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10474/2013_coda.jpg?f08fe24e88				Electric	100 kW e-motor	nan			Coda Automotive	http://www.codaautomotive.com/	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	77	68			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0ba00da217b6e1af8d6	10487	11		5.0	225	25	1500	2013				Auto		4.7L	8.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	10	11	14	16	[]
656fa0ba00da217b6e1af8d7	10478	11		5.0	225	27	Avenger	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	14	21	19	29	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8d8	10479	11		5.0	225	27	Charger FWD / AWD	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	13	19	18	27	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8d9	10483	11		5.0	225	27	Charger Police Pursuit	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	13	19	18	27	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8da	10481	11		5.0	225	29	Durango 2WD / AWD	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	12	17	16	23	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8db	10484	11		5.0	225	29	Durango Police Special Service Vehicle	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	12	17	16	23	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8dc	10480	11		5.0	225	9	Grand Caravan	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	12	18	17	25	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8dd	10482	11		5.0	225	29	Journey	2013				Auto		3.6L	6.0			Dodge	http://www.dodge.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	12	18	17	25	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8de	10491	41		1.0	379	27	500e	2013				Auto		100 kW e-motor	nan			Fiat	http://www.fiatusa.com/	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	116	100			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0ba00da217b6e1af8df	10495	45		9.0	219	27	C-MAX	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10495/2013_Ford_C-Max_Hybrid.jpg?2edebc1455			ECVT		2.0L	4.0			Ford	https://www.ford.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			47	47	[{'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0ba00da217b6e1af8e0	10493	57		9.0	219	27	C-MAX ENERGI	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10493/2013_Ford_C-Max_Energi.jpg?3d05c28f97			ECVT		2.0L	4.0			Ford	https://www.ford.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			44	41	[{'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0ba00da217b6e1af8e1	10503	11		5.0	219	9	E150/E250	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10503/2013_Ford_E-Series_Van.jpg?c6a0b0583a			Auto		4.6L	8.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	9	12	13	17	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8e2	10504	11		5.0	219	9	E150/E250	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10504/2013_Ford_E-Series_Van.jpg?c6a0b0583a			Auto		5.4L	8.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8e3	10514	39		3.0	219	9	E150/E250/E350	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10514/2013_Ford_E-Series_Van.jpg?c6a0b0583a					5.4L	8.0			Ford	https://www.ford.com	LPG_GSLN	Propane - Bi-fuel	Dual/Bi-Fueled	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8e4	10513	37		3.0	219	9	E150/E250/E350	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10513/2013_Ford_E-Series_Van.jpg?c6a0b0583a			Auto		6.8L	10.0			Ford	https://www.ford.com	CNG_GSLN	CNG - Bi-fuel	Dual/Bi-Fueled	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8e5	10512	37		3.0	219	9	E150/E250/E350	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10512/2013_Ford_E-Series_Van.jpg?c6a0b0583a			Auto		5.4L	8.0			Ford	https://www.ford.com	CNG_GSLN	CNG - Bi-fuel	Dual/Bi-Fueled	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8e6	10515	39		3.0	219	9	E150/E250/E350	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10515/2013_Ford_E-Series_Van.jpg?c6a0b0583a			Auto		6.8L	10.0			Ford	https://www.ford.com	LPG_GSLN	Propane - Bi-fuel	Dual/Bi-Fueled	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8e7	10505	11		5.0	219	9	E350	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10505/2013_Ford_E-Series_Van.jpg?c6a0b0583a			Auto		5.4L	8.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	9	12	12	16	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8e8	10502	11		5.0	219	29	Expedition 2WD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10502/2013_Ford_Expedition.jpg?d21fafdebe			Auto		5.4L	8.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	10	14	14	20	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8e9	10501	11		5.0	219	29	Explorer 2WD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10501/2013_Ford_Explorer.jpg?945cffe2ad			Auto		3.5L	6.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	13	18	17	24	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8ea	10506	11		5.0	219	25	F150 2WD / 4WD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10506/2013_Ford_F150.jpg?5d36b05ffb			Auto		3.7L	6.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	12	17	17	23	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8eb	10507	11		5.0	219	25	F150 2WD / 4WD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10507/2013_Ford_F150.jpg?5d36b05ffb			Auto		5.0L	8.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	11	13	15	17	[]
656fa0ba00da217b6e1af8ec	10508	11		5.0	219	25	F250/F350 Super Duty	2013				Auto		6.2L	8.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8ed	10509	35		1.0	219	25	F250/F350 Super Duty	2013				Auto	Diesel	6.7	8.0			Ford	https://www.ford.com	BD	Biodiesel (B20)	Dedicated	Pickup			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8ee	10519	39		3.0	219	25	F250/F350 Super Duty	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10519/2016_ford_f250sd.jpg?6301c0c883			Auto		6.2L	8.0			Ford	https://www.ford.com	LPG_GSLN	Propane - Bi-fuel	Dual/Bi-Fueled	Pickup			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8ef	10518	37		3.0	219	25	F250/F350 Super Duty	2013				Auto		6.2L	8.0			Ford	https://www.ford.com	CNG_GSLN	CNG - Bi-fuel	Dual/Bi-Fueled	Pickup			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8f0	10492	41		1.0	219	27	Focus	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10492/2012_Ford_Focus_EV.jpg?c6927db679			Auto		107 kW e-motor	nan			Ford	https://www.ford.com	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	110	99			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0ba00da217b6e1af8f1	10497	11		5.0	219	27	Focus	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10497/2013_Ford_Focus_Sedan.jpg?483853aa36			Auto		2.0L	4.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	20	28	27	38	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8f2	10496	45		9.0	219	27	Fusion	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10496/2013_Ford_Fusion_Hybrid.jpg?77fbaaa7a9			ECVT		2.0L	4.0			Ford	https://www.ford.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			47	47	[{'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0ba00da217b6e1af8f3	10494	57		9.0	219	27	Fusion ENERGI	2013				ECVT		2.0L	4.0			Ford	https://www.ford.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8f4	10499	11		5.0	219	27	Police Interceptor	2013				Auto		3.5L	6.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8f5	10500	11		5.0	219	29	Police Interceptor Utility	2013				Auto		3.7L	6.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8f6	10498	11		5.0	219	27	Taurus	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10498/2013_Ford_Taurus.jpg?e43e06db9e			Auto		3.5L	6.0			Ford	https://www.ford.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	13	21	19	29	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0ba00da217b6e1af8f7	10516	37		3.0	219	9	Transit Connect	2013				Auto		2.0L	4.0			Ford	https://www.ford.com	CNG_GSLN	CNG - Bi-fuel	Dual/Bi-Fueled	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8f8	10517	39		3.0	219	9	Transit Connect	2013				Auto		2.0L	4.0			Ford	https://www.ford.com	LPG_GSLN	Propane - Bi-fuel	Dual/Bi-Fueled	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8f9	10611	35		1.0	213	9	Cab Chassis 3500	2013				Auto	Diesel	6.6L	8.0			GMC	http://www.gmc.com	BD	Biodiesel (B20)	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8fa	10615	55		1.0	213	9	Savana	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10615/2013_gmc_savana_van.jpg?00521417c1			Auto	Diesel	6.0L	8.0			GMC	http://www.gmc.com	LPG	Propane	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8fb	10588	11		5.0	213	9	Savana 1500 2WD / AWD	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10588/2013_gmc_savana_van.jpg?00521417c1			Auto		5.3L	8.0			GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	10	13	13	18	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0ba00da217b6e1af8fc	10590	11		5.0	213	9	Savana 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10590/2013_gmc_savana_van_2500.jpg?4776d36d50			Auto		4.8L	8.0			GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	8	12	11	17	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8fd	10591	11		5.0	213	9	Savana 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10591/2013_gmc_savana_van_2500.jpg?4776d36d50			Auto		6.0L	8.0			GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van			False							nan	nan	nan	None	8	11	11	16	[{'id': 69, 'name': 'Tier 2 Bin 8'}]
656fa0ba00da217b6e1af8fe	10609	35		1.0	213	9	Savana 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10609/2013_gmc_savana_van_2500.jpg?4776d36d50			Auto	Diesel	6.6L	8.0			GMC	http://www.gmc.com	BD	Biodiesel (B20)	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af8ff	10612	3		1.0	213	9	Savana 2500 / 3500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10612/2013_gmc_savana_van_2500.jpg?4776d36d50			Auto	Diesel	6.0L	8.0			GMC	http://www.gmc.com	CNG	CNG - Compressed Natural Gas	Dedicated	Van			False							nan	nan	nan	None					[]
656fa0ba00da217b6e1af900	10585	45		9.0	213	25	Sierra C / K 1500	2013	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/10585/2013_gmc_sierra_1500.jpg?2f1f1b87ed			Auto		6.0L	8.0			GMC	http://www.gmc.com	HYBR	Hybrid Electric	Hybrid Electric	Pickup			False							nan	nan	nan	None			20	23	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
